year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2010,jun,37,17,Bladen,0.7685064700615125,3004
2010,jun,37,95,Hyde,0.8138140367861219,3090
2010,jun,37,15,Bertie,0.7378408559307305,1452
2010,jun,37,79,Greene,0.6985132432769432,1378
2010,jun,37,41,Chowan,0.7084483282162015,482
2010,jun,37,117,Martin,0.7232215854668959,675
2010,jun,37,47,Columbus,0.7802958485652518,3861
2010,jun,37,191,Wayne,0.6933278670577259,2954
2010,jun,37,133,Onslow,0.7312782861800917,1234
2010,jun,37,107,Lenoir,0.7284387918673346,2661
2010,jun,37,129,New Hanover,0.7829887441057597,94
2010,jun,37,141,Pender,0.8071190392871702,1650
2010,jun,37,51,Cumberland,0.7563331521129529,1125
2010,jun,37,147,Pitt,0.7001404004195045,2524
2010,jun,37,13,Beaufort,0.7658000223237509,4166
2011,jun,17,121,Marion,0.6232748130751538,6188
2011,jun,17,5,Bond,0.6327601289822424,5659
2011,jun,17,83,Jersey,0.7987892562075237,6464
2011,jun,17,163,St. Clair,0.6116450090262406,8101
2011,jun,17,27,Clinton,0.5867116129685224,7920
2011,jun,17,13,Calhoun,0.8064140620753754,2199
2011,jun,17,119,Madison,0.6533258160390389,9491
2011,jun,17,133,Monroe,0.6222800075792271,5006
2011,jun,17,117,Macoupin,0.7303497169204631,18719
2011,jun,17,171,Scott,0.7663271728441103,5321
2011,jun,17,137,Morgan,0.7899805441376359,14056
2011,jun,17,107,Logan,0.7815931599808268,19654
2011,jun,17,129,Menard,0.7826389330218434,7823
2011,jun,17,167,Sangamon,0.7938082673262602,23691
2011,jun,17,21,Christian,0.6988767679704485,20001
2011,jun,17,127,Massac,0.7105824024541431,2141
2011,jun,17,57,Fulton,0.7438379026849505,14123
2011,jun,17,175,Stark,0.704638576772486,9208
2011,jun,17,203,Woodford,0.692778999375501,13520
2011,jun,17,179,Tazewell,0.7185998853838219,15495
2011,jun,17,123,Marshall,0.6926192616400771,10685
2011,jun,17,143,Peoria,0.7067803310419599,10731
2011,jun,17,1,Adams,0.7681868040101292,14346
2011,jun,17,177,Stephenson,0.679064925323844,17663
2011,jun,17,141,Ogle,0.6704069750127657,24983
2011,jun,17,201,Winnebago,0.6708789473379424,10291
2011,jun,17,7,Boone,0.6461875504029609,8193
