year,period,state_fips,county_fips,county_name,edd_29c,gdd_10_30c,days_above_30c,days_above_35c,dry_days,heavy_rain_days
2010,jun,19,007,Appanoose,16.953172508038975,369.8594927862665,7.348719581211093,0.0,9.684458121109225,4.152447651386531
2010,jun,19,177,Van Buren,34.739938147230006,389.7665544717443,13.85416043100868,0.0,8.819028733912,4.534832385513319
2010,jun,19,197,Wright,9.78784785076817,323.85209479077986,3.8024902866583044,0.0,13.502370973169768,4.141248814513414
2010,jun,19,137,Montgomery,23.013852743685284,362.342257731717,8.671479835953521,0.0,13.394865003417637,3.7569634313055373
2010,jun,19,175,Union,17.34616204722049,363.02044438973365,6.914172686618503,0.0,12.786463708290325,3.8143274853801166
2010,jun,19,107,Keokuk,18.78623334720228,370.8948420050573,7.844881914329392,0.0,8.882538295947336,4.141827598040745
2010,jun,19,131,Mitchell,2.873472693549769,276.3140144011173,1.0571717777611156,0.0,14.361625552972924,2.7864962135412763
2010,jun,19,191,Winneshiek,2.9520547194679128,289.0885884994956,1.1389258652467744,0.0,11.40075261109973,2.036094613966823
2010,jun,19,161,Sac,9.312667023840419,314.9565242718688,3.9097585918373676,0.0,12.077380767919674,3.3863460286962717
2010,jun,19,055,Delaware,4.352741956821542,316.0615785657158,2.038360320752965,0.0,9.901730703736957,1.819127527168024
2010,jun,19,067,Floyd,6.042468196122709,305.0631762467814,2.7492851343241425,0.0,14.005012885233167,2.6147491792282977
2010,jun,19,009,Audubon,11.450327688422105,326.03341945530434,4.091378674209814,0.0,10.370926085352359,5.455171565613086
2010,jun,19,079,Hamilton,11.81221516768005,332.7304698178277,4.194390387050938,0.0,12.522287091094421,2.318876841812622
2010,jun,19,069,Franklin,6.562947273953995,313.43861164493126,2.7867098667318735,0.0,13.153991930553852,3.7356033744956587
2010,jun,19,141,O'Brien,13.559526413717576,309.888964676759,4.9273514775450025,0.0,12.158045094304848,3.659212385574738
2010,jun,19,167,Sioux,15.696220388524608,310.7477877060635,5.101752299034634,0.0,13.071670403074533,2.87322139360388
2010,jun,19,005,Allamakee,3.321633029544806,299.68485802588015,1.2221566681863285,0.0,11.015339644399152,1.7939070503365602
2010,jun,19,189,Winnebago,4.718782864937886,285.4032928732226,1.9686660310305975,0.0,13.160787033024173,3.0128716304065177
2010,jun,19,093,Ida,10.479665937787455,316.3027505146922,4.293698175787727,0.0,12.194361525704808,3.670398009950248
2010,jun,19,029,Cass,16.273088846886765,346.32958199032714,5.25623117831742,0.0,12.27747164733774,4.933267123726532
2010,jun,19,083,Hardin,8.093971385449958,327.6287155537744,3.008424336973478,0.0,13.421092043681739,1.9737285491419658
2010,jun,19,173,Taylor,17.787894009554062,363.5743585583374,6.830960304662575,0.0,12.530414793975364,4.07808693862147
2010,jun,19,145,Page,19.90096988113908,364.9476514478005,7.488308115543328,0.0,14.117262723521316,2.844497936726272
2010,jun,19,035,Cherokee,12.814209892670082,315.7197307330379,5.119688363286463,0.0,11.637986156377071,3.7385231399571657
2010,jun,19,071,Fremont,35.7330816659748,383.2975709101952,12.811316718365603,0.0,15.882447320569044,1.928085000178272
2010,jun,19,095,Iowa,12.16418645247986,357.41891835258735,5.869430788733266,0.0,8.809819744612438,2.6170732461429065
2010,jun,19,023,Butler,10.50004104170354,329.7180337670981,4.560467183716012,0.0,13.356886668097244,2.912878207289783
2010,jun,19,063,Emmet,6.71021566215214,294.5501742472836,2.990262563032516,0.0,13.522213528082064,3.882672578681967
2010,jun,19,047,Crawford,11.002142639408387,316.9609335241531,3.7376798898761114,0.0,11.709297960205232,3.423201101238894
2010,jun,19,019,Buchanan,6.7085692708288,322.0500448172611,3.242456326098465,0.0,10.647712764301062,1.975897611559181
2010,jun,19,143,Osceola,12.718630141290683,300.1974368671999,4.406761800219538,0.0,11.405839736553238,2.234906695938529
2010,jun,19,073,Greene,13.1332250098159,328.7521506910849,4.003328936624584,0.0,11.592268073613457,2.8002952075874625
2010,jun,19,087,Henry,24.228821615050137,387.7104610529319,11.089213539912427,0.0,9.187184237116872,5.3324772650724155
2010,jun,19,119,Lyon,14.684581470692006,300.4934070594829,4.885845021981637,0.0,13.160510811376609,2.451894607769836
2010,jun,19,003,Adams,15.130869277445576,353.6378845899813,5.988184375676262,0.0,12.949837697468075,4.7432157541657665
2010,jun,19,133,Monona,19.9607353533165,336.4358830288041,5.849184782608696,0.2534864643150123,13.79214520098441,2.5097928630024606
2010,jun,19,091,Humboldt,6.947132560420208,315.80521745422465,3.531120836372478,0.0,13.941364778345092,4.38986141502553
2010,jun,19,115,Louisa,26.47982598484086,388.176149290691,10.604604778216185,0.0,10.351038459870784,3.380956510427958
2010,jun,19,171,Tama,8.166417398323468,337.9642414714822,3.2495903064011515,0.0,11.289169191041363,1.5130853652480505
2010,jun,19,135,Monroe,15.078748927767844,366.41043496642266,5.4699249713873925,0.0,9.222033826459244,4.244584799287864
2010,jun,19,117,Lucas,16.38035048205342,366.17231001293266,6.1019799066795555,0.0,10.908991550716713,3.7214679053343978
2010,jun,19,057,Des Moines,22.852902511830145,390.85703304047246,10.00268496420048,0.0,9.903596999659054,4.032262188885101
2010,jun,19,011,Benton,8.917483206592893,340.7517363497805,3.9729378545191025,0.0,10.232389614932908,2.109348059671655
2010,jun,19,113,Linn,7.279926838225227,338.04104954878085,3.5425856550971293,0.0,9.497605874910064,2.0019847669139352
2010,jun,19,105,Jones,6.50391573032113,330.2633919988528,3.101209302325582,0.0,9.89683720930233,2.074976744186047
2010,jun,19,103,Johnson,12.413877515673628,366.0483513619598,6.157902369695739,0.0,9.37920932795777,2.772340980943817
2010,jun,19,183,Washington,25.0997684389045,382.24896994526665,9.999777530589544,0.0,9.307993008104242,3.798824090259018
2010,jun,19,045,Clinton,9.666219486441026,350.3391812527423,4.357168330955777,0.0,11.807137762380274,2.379279600570613
2010,jun,19,163,Scott,10.898319364317823,365.7718580922272,4.349704164894233,0.0,11.545032677211031,2.6729185196643335
2010,jun,19,139,Muscatine,18.674089110484196,378.5278041291207,8.586254575030498,0.0,10.33009353395689,2.334973566490443
2010,jun,19,169,Story,10.152953162909027,336.95766020655975,3.3343059738955825,0.0,10.891723142570276,2.2535768072289155
2010,jun,19,015,Boone,12.070125721565116,333.70520092990876,3.9173561430793162,0.0,11.227340590979786,2.708491446345257
2010,jun,19,121,Madison,14.223387790857178,353.5712419437324,4.904225352112677,0.0,11.315136797798287,4.6352274566941905
2010,jun,19,181,Warren,16.66386406959625,366.05064557924743,6.179230330311286,0.0,9.669815507512833,5.497115323654344
2010,jun,19,049,Dallas,15.539999814117955,345.44610488172964,4.63110484711073,0.0,9.763190146455052,4.556130890373184
2010,jun,19,153,Polk,17.690401250458255,361.27857493497976,6.7021518249071415,0.0,10.07136937102864,5.05850753599165
2010,jun,19,077,Guthrie,15.110887027324365,337.9836621319788,4.31471663619744,0.0,10.55286410725167,4.39378427787934
2010,jun,19,099,Jasper,14.984635104656155,355.8568063096733,5.7022786057396235,0.0,9.777632713388346,4.227762039660057
2010,jun,31,043,Dakota,21.710441302666524,334.92059243665904,6.614001069804761,0.0,15.019523936881518,2.131452259962557
2010,jun,31,051,Dixon,20.881449449300796,322.5404922646107,6.466391553275338,0.10156888988028853,14.112499070562874,2.299576176667411
2010,jun,31,053,Dodge,23.25189151636334,347.96343356416384,6.654916387959867,0.0,13.33612040133779,4.543444816053513
2010,jun,31,025,Cass,31.802434591878953,375.72340116027743,11.990452536851272,0.0,14.921523723510631,2.9983549979034287
2010,jun,31,055,Douglas,26.324755779977117,371.6500418765621,8.259058747855919,0.0,15.627144082332766,4.530392367066894
2010,jun,31,153,Sarpy,28.94909544679046,372.56383446896444,10.701226635514017,0.0,15.297605140186914,4.066807827102805
2010,jun,31,155,Saunders,29.264060124287465,349.8788850879569,9.443047054322877,0.0,14.600851185921956,4.0494213848508025
2010,jun,31,177,Washington,23.322556472648458,360.00896478815804,6.293493931079385,0.010091615123471141,14.427335720597117,4.637678463470213
2010,jun,31,067,Gage,40.18863166790524,376.2141845486406,11.649856869202122,0.0,17.677557521361987,2.2310540022814833
2010,jun,31,109,Lancaster,35.72750437461513,366.59285579639027,11.373100633845622,0.0055352956499088325,15.313493097160723,2.6330858730572198
2010,jun,31,159,Seward,34.01455961570363,358.31544039410124,10.77588063862139,0.0,15.689749113025842,2.4413646730866705
2010,jun,31,139,Pierce,19.074839353083853,319.16340350628684,5.2738795693540315,0.005758637956935403,15.062374812218327,2.4035428142213324
2010,jun,31,119,Madison,15.61412719077105,321.0798770143056,5.390397839670928,0.0,14.575847018557472,4.538543661883382
2010,jun,31,167,Stanton,18.292965265349864,326.47861001268944,5.93007815782839,0.0,14.744432305235728,4.658038490629467
2010,jun,31,117,McPherson,20.330627762105554,285.7271129006669,6.013606729758142,1.0,15.803932702418495,2.133186119873817
2010,jun,31,111,Lincoln,21.420050845611883,298.75980674213685,6.240648969636992,0.46236612350217404,18.31639744088227,2.760644728005374
2010,jun,31,113,Logan,20.685971331943925,290.0169807518071,4.472290151491092,0.838473020611681,15.84796900308063,2.9456601136977176
2010,jun,31,007,Banner,20.39503531646895,253.78035282439433,6.407526855646352,0.43095128397875804,18.894444579160506,0.3881034942651373
2010,jun,31,157,Scotts Bluff,24.360880341423027,266.47385495491227,6.886135005102781,0.8133109782767167,17.197016085921177,0.34127909802206347
2010,jun,31,165,Sioux,8.465183272882218,228.3707456154757,3.276898788778082,0.01605472928672488,17.28355015701025,1.1129179750854075
2010,jun,31,039,Cuming,19.433553340985924,330.65390427766215,5.705862058150113,0.025593576514129787,14.290311451243607,4.475645328231345
2010,jun,31,129,Nuckolls,44.49520559233281,363.1129174653532,11.989177972865132,1.1227454110135677,17.33286512370312,2.852833200319235
2010,jun,31,101,Keith,29.881152006779,301.71075825507245,7.405849820587945,1.0,18.127711755604572,2.057559996049642
